-9.951792e-01 0.000000e+00
-9.890171e-01 0.000000e+00
-9.828549e-01 0.000000e+00
-9.766929e-01 0.000000e+00
-9.705307e-01 0.000000e+00
-9.643687e-01 0.000000e+00
-9.582066e-01 0.000000e+00
-9.520445e-01 0.000000e+00
-9.458823e-01 0.000000e+00
-9.397203e-01 0.000000e+00
-9.335582e-01 0.000000e+00
-9.273961e-01 0.000000e+00
-9.212340e-01 0.000000e+00
-9.150719e-01 0.000000e+00
-9.089097e-01 0.000000e+00
-9.027477e-01 0.000000e+00
-8.965856e-01 0.000000e+00
-8.904235e-01 0.000000e+00
-8.842614e-01 0.000000e+00
-8.780993e-01 0.000000e+00
-8.719372e-01 0.000000e+00
-8.657751e-01 0.000000e+00
-8.596130e-01 0.000000e+00
-8.534508e-01 0.000000e+00
-8.472888e-01 0.000000e+00
-8.411267e-01 0.000000e+00
-8.349646e-01 0.000000e+00
-8.288025e-01 0.000000e+00
-8.226404e-01 0.000000e+00
-8.164783e-01 0.000000e+00
-8.103162e-01 0.000000e+00
-8.041540e-01 0.000000e+00
-7.979920e-01 0.000000e+00
-7.918298e-01 0.000000e+00
-7.856677e-01 0.000000e+00
-7.795056e-01 1.959151e-09
-7.733435e-01 0.000000e+00
-7.671814e-01 0.000000e+00
-7.610193e-01 0.000000e+00
-7.548572e-01 1.959151e-09
-7.486951e-01 0.000000e+00
-7.425330e-01 1.959151e-09
-7.363709e-01 0.000000e+00
-7.302089e-01 1.959151e-09
-7.240467e-01 1.959151e-09
-7.178847e-01 1.959151e-09
-7.117225e-01 3.918303e-09
-7.055604e-01 3.918303e-09
-6.993983e-01 5.877454e-09
-6.932362e-01 5.877454e-09
-6.870741e-01 7.836606e-09
-6.809120e-01 7.836606e-09
-6.747500e-01 1.175491e-08
-6.685878e-01 1.567321e-08
-6.624257e-01 1.763236e-08
-6.562636e-01 2.155067e-08
-6.501015e-01 2.546897e-08
-6.439394e-01 3.330557e-08
-6.377774e-01 3.918303e-08
-6.316152e-01 4.701963e-08
-6.254532e-01 5.877454e-08
-6.192911e-01 7.248860e-08
-6.131290e-01 8.424351e-08
-6.069668e-01 1.057942e-07
-6.008047e-01 1.253857e-07
-5.946426e-01 1.508547e-07
-5.884805e-01 1.822011e-07
-5.823185e-01 2.194250e-07
-5.761563e-01 2.625263e-07
-5.699943e-01 3.154234e-07
-5.638321e-01 3.741979e-07
-5.576700e-01 4.466865e-07
-5.515079e-01 5.309300e-07
-5.453459e-01 6.328059e-07
-5.391837e-01 7.464367e-07
-5.330217e-01 8.855364e-07
-5.268596e-01 1.042269e-06
-5.206975e-01 1.230347e-06
-5.145354e-01 1.445854e-06
-5.083732e-01 1.696625e-06
-5.022111e-01 1.986580e-06
-4.960490e-01 2.323554e-06
-4.898869e-01 2.709506e-06
-4.837248e-01 3.158152e-06
-4.775627e-01 3.667531e-06
-4.714007e-01 4.257236e-06
-4.652385e-01 4.927266e-06
-4.590764e-01 5.693294e-06
-4.529144e-01 6.567076e-06
-4.467522e-01 7.558406e-06
-4.405901e-01 8.642541e-06
-4.344281e-01 9.956407e-06
-4.282659e-01 1.139442e-05
-4.221039e-01 1.301464e-05
-4.159417e-01 1.479428e-05
-4.097796e-01 1.688005e-05
-4.036175e-01 1.912400e-05
-3.974555e-01 2.172307e-05
-3.912933e-01 2.452930e-05
-3.851312e-01 2.769725e-05
-3.789692e-01 3.121392e-05
-3.728070e-01 3.506242e-05
-3.666449e-01 3.936472e-05
-3.604829e-01 4.406545e-05
-3.543207e-01 4.928071e-05
-3.481587e-01 5.496297e-05
-3.419966e-01 6.123030e-05
-3.358344e-01 6.799474e-05
-3.296724e-01 7.537435e-05
-3.235103e-01 8.345070e-05
-3.173481e-01 9.217625e-05
-3.111860e-01 1.016267e-04
-3.050239e-01 1.117584e-04
-2.988618e-01 1.227279e-04
-2.926997e-01 1.344896e-04
-2.865376e-01 1.470286e-04
-2.803755e-01 1.604186e-04
-2.742134e-01 1.747737e-04
-2.680513e-01 1.898574e-04
-2.618892e-01 2.059493e-04
-2.557271e-01 2.228955e-04
-2.495651e-01 2.407080e-04
-2.434029e-01 2.593866e-04
-2.372408e-01 2.789411e-04
-2.310787e-01 2.992790e-04
-2.249166e-01 3.204733e-04
-2.187545e-01 3.423329e-04
-2.125925e-01 3.648806e-04
-2.064303e-01 3.879520e-04
-2.002682e-01 4.116371e-04
-1.941062e-01 4.355921e-04
-1.879440e-01 4.599220e-04
-1.817819e-01 4.842771e-04
-1.756199e-01 5.086621e-04
-1.694577e-01 5.328308e-04
-1.632956e-01 5.566085e-04
-1.571336e-01 5.797296e-04
-1.509714e-01 6.020518e-04
-1.448093e-01 6.231689e-04
-1.386472e-01 6.430075e-04
-1.324851e-01 6.610186e-04
-1.263230e-01 6.770865e-04
-1.201609e-01 6.907311e-04
-1.139988e-01 7.015788e-04
-1.078367e-01 7.092686e-04
-1.016747e-01 7.139788e-04
-9.551255e-02 7.133065e-04
-8.935045e-02 7.086984e-04
-8.318835e-02 6.990031e-04
-7.702625e-02 6.843466e-04
-7.086415e-02 6.621319e-04
-6.470205e-02 6.345051e-04
-5.853995e-02 5.980246e-04
-5.237785e-02 5.548502e-04
-4.621575e-02 5.022423e-04
-4.005365e-02 4.401577e-04
-3.389155e-02 3.686485e-04
-2.772945e-02 2.854758e-04
-2.156735e-02 1.913139e-04
-1.540525e-02 8.407229e-05
-9.243150e-03 -3.572051e-05
-3.081050e-03 -1.701685e-04
3.081050e-03 -3.180682e-04
9.243150e-03 -4.815081e-04
1.540525e-02 -6.620010e-04
2.156735e-02 -8.589538e-04
2.772945e-02 -1.073724e-03
3.389155e-02 -1.305778e-03
4.005365e-02 -1.557734e-03
4.621575e-02 -1.828994e-03
5.237785e-02 -2.119376e-03
5.853995e-02 -2.430145e-03
6.470205e-02 -2.763196e-03
7.086415e-02 -3.114696e-03
7.702625e-02 -3.489175e-03
8.318835e-02 -3.884116e-03
8.935045e-02 -4.299638e-03
9.551255e-02 -4.735614e-03
1.016747e-01 -5.192118e-03
1.078368e-01 -5.667474e-03
1.139989e-01 -6.162669e-03
1.201609e-01 -6.674356e-03
1.263231e-01 -7.202676e-03
1.324852e-01 -7.744633e-03
1.386472e-01 -8.301355e-03
1.448094e-01 -8.866919e-03
1.509715e-01 -9.442544e-03
1.571336e-01 -1.002219e-02
1.632957e-01 -1.060540e-02
1.694578e-01 -1.118767e-02
1.756199e-01 -1.176562e-02
1.817820e-01 -1.233434e-02
1.879441e-01 -1.289093e-02
1.941062e-01 -1.342817e-02
2.002683e-01 -1.394417e-02
2.064304e-01 -1.442936e-02
2.125925e-01 -1.488119e-02
2.187546e-01 -1.529112e-02
2.249167e-01 -1.565243e-02
2.310787e-01 -1.595847e-02
2.372409e-01 -1.620042e-02
2.434030e-01 -1.637177e-02
2.495651e-01 -1.646209e-02
2.557272e-01 -1.646310e-02
2.618893e-01 -1.636512e-02
2.680513e-01 -1.615863e-02
2.742135e-01 -1.583356e-02
2.803756e-01 -1.537786e-02
2.865376e-01 -1.478173e-02
2.926998e-01 -1.403356e-02
2.988619e-01 -1.312115e-02
3.050239e-01 -1.203395e-02
3.111861e-01 -1.075754e-02
3.173482e-01 -9.280503e-03
3.235103e-01 -7.590940e-03
3.296724e-01 -5.675213e-03
3.358345e-01 -3.521370e-03
3.419966e-01 -1.115830e-03
3.481587e-01 1.553023e-03
3.543208e-01 4.498435e-03
3.604829e-01 7.732645e-03
3.666450e-01 1.126623e-02
3.728071e-01 1.511229e-02
3.789692e-01 1.927956e-02
3.851313e-01 2.377995e-02
3.912934e-01 2.862104e-02
3.974555e-01 3.381161e-02
4.036176e-01 3.935960e-02
4.097797e-01 4.526861e-02
4.159417e-01 5.154491e-02
4.221039e-01 5.819125e-02
4.282660e-01 6.520883e-02
4.344281e-01 7.259484e-02
4.405902e-01 8.034972e-02
4.467523e-01 8.846767e-02
4.529144e-01 9.694189e-02
4.590765e-01 1.057616e-01
4.652386e-01 1.149175e-01
4.714007e-01 1.243934e-01
4.775628e-01 1.341739e-01
4.837249e-01 1.442399e-01
4.898869e-01 1.545663e-01
4.960491e-01 1.651323e-01
5.022112e-01 1.759077e-01
5.083732e-01 1.868639e-01
5.145354e-01 1.979674e-01
5.206975e-01 2.091831e-01
5.268596e-01 2.204745e-01
5.330217e-01 2.318021e-01
5.391838e-01 2.431242e-01
5.453459e-01 2.543962e-01
5.515080e-01 2.655770e-01
5.576701e-01 2.766164e-01
5.638321e-01 2.874726e-01
5.699943e-01 2.980930e-01
5.761564e-01 3.084344e-01
5.823185e-01 3.184471e-01
5.884806e-01 3.280839e-01
5.946427e-01 3.372997e-01
6.008047e-01 3.460482e-01
6.069669e-01 3.542865e-01
6.131290e-01 3.619735e-01
6.192911e-01 3.690689e-01
6.254532e-01 3.755364e-01
6.316153e-01 3.813427e-01
6.377774e-01 3.864569e-01
6.439395e-01 3.908520e-01
6.501016e-01 3.945050e-01
6.562636e-01 3.973971e-01
6.624258e-01 3.995130e-01
6.685879e-01 4.008422e-01
6.747500e-01 4.013793e-01
6.809121e-01 4.011259e-01
6.870742e-01 4.000820e-01
6.932362e-01 3.982545e-01
6.993984e-01 3.956555e-01
7.055605e-01 3.923019e-01
7.117225e-01 3.882138e-01
7.178847e-01 3.834156e-01
7.240468e-01 3.779359e-01
7.302089e-01 3.718067e-01
7.363710e-01 3.650627e-01
7.425331e-01 3.577411e-01
7.486951e-01 3.498833e-01
7.548573e-01 3.415314e-01
7.610194e-01 3.327291e-01
7.671814e-01 3.235234e-01
7.733436e-01 3.139596e-01
7.795057e-01 3.040856e-01
7.856677e-01 2.939513e-01
7.918299e-01 2.835999e-01
7.979920e-01 2.730837e-01
8.041540e-01 2.624445e-01
8.103162e-01 2.517319e-01
8.164783e-01 2.409861e-01
8.226404e-01 2.302512e-01
8.288025e-01 2.195677e-01
8.349646e-01 2.089739e-01
8.411267e-01 1.985047e-01
8.472888e-01 1.881938e-01
8.534509e-01 1.780727e-01
8.596130e-01 1.681682e-01
8.657751e-01 1.585083e-01
8.719372e-01 1.491115e-01
8.780993e-01 1.400004e-01
8.842614e-01 1.311916e-01
8.904235e-01 1.226979e-01
8.965856e-01 1.145325e-01
9.027477e-01 1.067021e-01
9.089098e-01 9.921448e-02
9.150719e-01 9.207357e-02
9.212340e-01 8.528222e-02
9.273961e-01 7.883700e-02
9.335582e-01 7.273793e-02
9.397203e-01 6.698090e-02
9.458824e-01 6.156061e-02
9.520445e-01 5.646794e-02
9.582066e-01 5.169700e-02
9.643687e-01 4.723744e-02
9.705307e-01 4.307831e-02
9.766929e-01 1.194666e+00
9.828550e-01 1.191075e+00
9.890171e-01 3.498663e+00
9.951792e-01 2.922400e-02
1.001341e+00 2.639381e-02
1.007503e+00 2.334704e+00
1.013665e+00 2.140418e-02
1.019828e+00 1.174675e+00
1.025990e+00 1.722375e-02
1.032152e+00 1.540568e-02
1.038314e+00 1.375224e-02
1.044476e+00 -5.699126e+00
1.050638e+00 1.364054e+00
1.056800e+00 7.074206e+00
1.062962e+00 -5.008661e+00
1.069124e+00 4.264747e+00
1.075286e+00 -2.449074e+01
1.081449e+00 -6.860950e+00
1.087611e+00 -1.897857e+01
1.093773e+00 1.251685e+01
1.099935e+00 7.266210e+00
1.106097e+00 -9.371977e+00
1.112259e+00 -2.013617e+01
1.118421e+00 -1.006697e+01
1.124583e+00 -4.355932e+00
1.130745e+00 7.760673e+00
1.136907e+00 -8.714725e+00
